,movie_name,img_link,synopsis,director
404,마당을 나온 암탉,https://www.kobis.or.kr/upload/up_img/2011/04/mov_J3FA9H_20110428133502_1.jpg,"양계장을 탈출한 겁 없는 암탉과 철부지 청둥오리의 기막힌 만남! 매일 알만 낳던 운명의 암탉 잎싹은 양계장을 탈출해, 나그네와 달수의 도움으로 자유를 만끽한다. 어느날, 주인 없이 버려진 뽀얀 오리알을 발견한 잎싹은 난생 처음 알을 품게 되고... 드디어 알에서 깨어난 아기 오리 초록은 잎싹을 <엄마>로 여긴다. 족제비의 위협으로부터 안전한 늪으로 여정을 떠나는 암탉 잎싹과 청둥오리 초록. 과연 이들은 험난한 대자연 속에서 더 자유롭고 더 높이 날고 싶은 꿈을 이루어 낼 수 있을까?",오성윤
405,007 퀀텀 오브 솔러스,https://www.kobis.or.kr/upload/up_img/cleansing/84/mov_20081484_3.jpg,"몸으로 느껴라! 극한의 액션 블록버스터사랑하는 연인 베스퍼의 죽음 이후 사건의 진실을 파헤치는 제임스 본드는 개인적인 복수심과 임무사이에서 갈등한다. 그 과정에서 본드와 M(주디 덴치)은 비밀 조직원 미스터 화이트(제스퍼 크리스텐슨)를 심문하던 중 베스퍼를 협박했던 조직이 예상보다 훨씬 복잡하고 위험한 조직임을 알게 된다. 비밀에 쌓인 이 조직의 수뇌부인 ‘도미닉 그린(마티유 아말릭)’은 세계에서 가장 중요한 천연 자원을 독점하기 위해 남미 정권 찬탈을 꿈꾸는 메드리노 장군(호아킨 코시오)과 합세해 계략을 꾸미고 있는 것. 제임스 본드는 오스트리아, 이태리, 남미를 누비며 임무를 수행하던 중, 도미닉에게 원한을 가지고 있는 여성 카밀(올가 쿠릴렌코)을 만나게 되고, 그녀의 도움으로 조직의 실체에 점점 더 접근해 간다. 배신, 살인, 기만이 난무하는 가운데 베스퍼의 죽음과 관련된 진실을 밝히기 위해 조직의 명령을 거부하고 옛 동료들과 힘을 합친 제임스 본드는 CIA, 테러범, 심지어 M 보다 한발 앞서 비밀조직의 사악한 계략을 막아야만 하는 절체 절명의 위기에 처하게 되는데..",마크 포스터
406,내 여자친구를 소개합니다,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/83/mov_20040568_38209.jpg,"경진의 Love Letter... 명우야, 너 어디있니? 아니? 처음에 너 너무 웃겼던 거. 난 경찰이잖아. 직업상 범인으로 의심되는 널 보낼 수 없었던건데 도리 운운하며 사과를 요구하는 너를, 괜히 놀려주고 싶더라. 그 땐 몰랐어. 네가 내 옆에 없다는 게 이렇게 불안한 일일 줄은... 난데없이 수업 중에 찾아가 학생들 앞에서 네가 내 남자친구라고 선포한 것도, 국적불명의 찌개를 만들어주며 먹으라고 우긴 것도, 널 골탕먹이려는 게 아니라 네가 너무 좋아서야. 위험한 사건 현장에 네가 와주는 게 얼마나 든든한지 아니? 너한테 오지 말라고 화내는 건 걱정되서야. 나 때문에 네가 다칠까봐. 나... 지금 사랑한다고 말하고 있는거야. 그런데 넌 지금 어디있는거니? 내가 하는 얘기는 듣고 있는거야? 너무 보고 싶어서 화가 나잖아. 하지만 나 잘해낼게. 네가 늘 내 곁에 있다는 걸 느낄 수 있으니까. 명우야, 우리 다시 만나는 거지? 명우의 Love Letter... 난 언제나 네 옆에만 있을 거야. 아니? 처음엔 네가 너무 얄미웠던 거. 멀쩡한 사람 소매치기 취급해놓고 미안하단 말도 않고 버티는 네가 얄밉다 못해 신기하더라. 그런 네가 자꾸 생각나고 보고 싶더니 이젠 하루라도 널 보지 않으면 눈이 멀 것 같아. 다른 연인들처럼 로맨틱한 건 아니었지만 수갑에 묶인 채 처음 너의 손을 잡은 날, 파출소 숙직실에서 함께 보낸 밤, 너와 떠난 여름 여행, 그 곳에서 확인한 우리의 사랑, 그리고 바람에 날리던 너의 긴 머리카락까지. 어떻게 잊을 수 있겠니. 사랑한다고 말하는 게 조심스러울 만큼, 널 사랑해. 이제 네 전화도 받을 수 없지만, 형광등을 바꿔줄 수도, 국적불명 찌개도 먹을 수 없지만 언제나 네 곁에 있을 거야. 느낄 수 있지? 그러니까, 넌 아무 걱정말고 멋지게 살면 돼. 아름답게 사랑하면서 살면 돼. 경진아, 잠시만 안녕.",곽재용
407,댄서의 순정,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/92/mov_20050077_38822.jpg,"저와 영새아저씨의 이야기입니다.  혹시, 저의 이야기가 당신의 이야기와 닮아 있나요? 저는 장채린,  반딧불이 지천으로 날리고 야래향 향기가 설레던 곳, 중국에서 왔습니다. 어쩌면 그 사람이 나를 좋아해 줄지도 모릅니다... 연길에서 출발해 한국, 인천으로 향하는 훼리 안.  눈발에 뿌옇기만 하던 인천항이 보이기 시작하면서 설레임이 점점 두려움으로 변해가는 채린(문근영).  어른스럽게 화장을 하고 잔뜩 멋을 부려봤지만 어색하기만 하다.  배가 멈추면 채린은 <조선자치주 댄스선수권대회>에서 계속 우승을 해왔던 언니가 되어야 한다.  이렇게 희망을 걸어도 되는 걸까...  한때 최고의 선수로 촉망 받던 영새(박건형).  영새에게 파트너는 남다른 의미를 지닌다. 2년간 포기하고 있었던 자신의 꿈을 다시 찾겠다는 것과, 첫 사랑 세영을 잊겠다는 다짐. 어쩌면 이번 새로운 파트너와 3달 후에 있을 선수권대회에서 재기할 수 있을지도 모른다!  누구든지, 아는 사람을, 하나라도 만나고 싶습니다...  언니 대신 온 것이 밝혀지고 채린의 입국에 돈을 썼던 영새의 선배 상두는 채린을 술집에 팔아 넘긴다. 이백만원의 월급과 춤을 가르쳐 준다는 말에 희망을 잃지 않는 채린.  영새와 지냈던 몇 일 간의 따뜻했던 추억과, 연습실에서 본 아름다운 드레스와 슈즈를 기억하며 견뎌 내리라 다짐한다. 그러나 현실은 너무나 처절하다... 너 계속 거짓말 하면 버리고 간다! 아즈바이, 저 춤 배워서 꼭 가겠습니다!해맑은 채린의 목소리가 자꾸 귓가에 맴도는 영새. 세상물정 모르고 순진하기만 한 채린... 절대 참견하지 않으리라 맘 먹었지만 도저히  놔둘 수 없어 그녀를 데리러 간다. 너 진짜 몇 살이야?, 스물네..살이요...., 거짓말 하면 버리고 간다! 겉으론 냉정한 듯 해도 진심으로 걱정해주는 영새에게 고마움을 느끼는 채린.  마음속으로 되뇌어 본다.  ""두 달 후면...스무 살, 아저씨를 사랑해도 되는 나이가 됩니다.  부탁이 있어요, 저에게도 그랑 알레그로를 가르쳐주세요! 영새에게 댄스스포츠를 배우는 채린. 영새의 전 파트너 세영이 그랑 알레그로(발레동작의 공중회전과 퀵스텝을 적용시킨 최고의 기술)를 추었다는 이야기를 들은 채린은 그 기술을 배우길 원한다.  사랑을 하지 않으면 몸을 완전히 맡길 수 없어. 춤을 출 때만은 나를 사랑한다고 생각해! 두 사람 사이에 신뢰 이상의 감정이 생기면서 댄스는 더욱 빛을 발하고... 한편 채린을 데려왔던 상두는 채린이 발군의 실력을 보이자 영새의 전 라이벌이자 재력가인 현수를 찾아가는데...",박영훈
408,싱크홀,https://www.kobis.or.kr/common/mast/movie/2021/07/1244e3eee57149aa8542763d572a1253.jpg,"사.상.초.유! 도심 속 초대형 재난 발생!서울 입성과 함께 내 집 마련의 꿈을 이룬 가장 ‘동원(김성균)’ 이사 첫날부터 프로 참견러 ‘만수’(차승원)와 사사건건 부딪힌다. ‘동원’은 자가취득을 기념하며 직장 동료들을 집들이에 초대하지만행복한 단꿈도 잠시, 순식간에 빌라 전체가 땅 속으로 떨어지고 만다. 마주치기만 하면 투닥거리는 빌라 주민 ‘만수’와 ‘동원’‘동원’의 집들이에 왔던 ‘김대리’(이광수)와 인턴사원 ‘은주’(김혜준)까지!지하 500m 싱크홀 속으로 떨어진 이들은 과연 무사히 빠져나갈 수 있을까?“한 500m 정도는 떨어진 것 같아”“우리… 나갈 수 있을까요?”",김지훈
409,악의 연대기,https://www.kobis.or.kr/common/mast/movie/2015/04/346e6db8b86342388f9487aa73edb360.jpg,"특급 승진을 앞둔 최반장은 회식 후 의문의 괴한에게 납치를 당한다. 위기를 모면하려던 최반장은 우발적인 살인을 저지르는데, 승진을 위해 사건을 은폐하기로 결심한다.`내가 죽인 시체가 다시 내 눈 앞에 나타났다`이튿날 아침, 최반장이 죽인 시체가 경찰서 앞 공사장 크레인에 매달려 공개되고 대한민국이 발칵 뒤집힌다. 자신이 진범인 사건을 담당하게 된 최반장은 좁혀오는 수사망에 불안감을 느낀다.`진짜는 지금부터야.네가 어떤 놈인지 왜 그랬는지 내가 알아야 되겠어`최반장은 자신의 실수를 덮기 위해 사건을 조작하고 재구성한다. 어느 날, 경찰서로 의문의 전화가 걸려오고, 그의 앞에는 더 큰 위험을 몰고 올 거대한 사건을 예고하는데……",백운학
410,강남 1970,https://www.kobis.or.kr/common/mast/movie/2015/01/66ceda937d9441e5a3854e5c49442f66.jpg,"1970년, 강남땅을 향한 위험한 욕망이 춤추기 시작한다!호적도 제대로 없는 고아로, 넝마주이 생활을 하며 친형제처럼 살던 종대(이민호)와 용기(김래원). 유일한 안식처였던 무허가촌의 작은 판자집마저 빼앗기게 된 두 사람은 건달들이 개입된 전당대회 훼방 작전에 얽히게 되고 그 곳에서 서로를 잃어버린다. “땅 종대, 돈 용기! 끝까지 한번 가 보자!” 3년 후, 자신을 가족으로 받아 준 조직 두목 출신 길수(정진영)의 바람과 달리, 잘 살고 싶다는 꿈 하나로 건달 생활을 하게 되는 종대. 정보와 권력의 수뇌부에 닿아있는 복부인 민마담(김지수)과 함께 강남 개발의 이권다툼에 뛰어든 종대는 명동파의 중간보스가 된 용기와 재회하고, 두 사람은 정치권까지 개입된 의리와 음모, 배신의 전쟁터. 그 한 가운데에 놓이게 되는데…",유하
411,바르게 살자,https://www.kobis.or.kr/upload/up_img/cleansing/x00/04/00/mov_20070434_44602.jpg,"전대미문의 은행강도 모의훈련! 융통성0% 순경으로 인해 훈련은 걷잡을 수 없는 실제상황처럼 변해간다!  연이어 일어나는 은행 강도 사건으로 민심이 흉흉한 삼포시. 새로 부임한 경찰서장 이승우(손병호 분)는 유례없는 은행강도 모의훈련을 실시한다. 그러나 이 훈련을 통해 민심도 얻고, 야심도 채우려는 그에게 뜻밖의 복병이 나타난다. 어수룩하게 봤던 교통과 순경 정도만(정재영 분)이 강도로 발탁되면서 훈련이 점점 꼬이기 시작한 것이다. '정순경, 지금까지 잘했어!! 자 이제 대충 끝내자!' '저... 지금은 제가 강도니까, 결정은 제가 할 건데요?!'  대충대충 훈련이 끝나기만을 기다리는 참가자들의 바램을 무시한 채 불성실한 인질들을 설득해가며 차곡차곡 준비된 강도로서의 모범을 선보이는 정도만. 경찰이든 강도든 맡은 바 임무에 최선을 다하는 고지식한 성격 탓에 그의 머릿속엔 오로지 미션을 성공리에 끝내려는 생각뿐이다. 그의 강도 열연으로 모의훈련은 끝이 보이지 않고, 결국 특수기동대가 투입되고, TV를 통해 전국에 생중계 되는 등 훈련은 실전보다 더 빡세져 간다! 과연 이 훈련은 어떻게 끝이 날 것인가?",라희찬
412,늑대의 유혹,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/85/mov_20040576_38392.jpg,"어른들도 울리는, 그 녀석들의 트루 로맨스, 정한경, 상경하다. 성격과 외모에서 모두 ‘갓 상경’ 한 느낌을 풍기는 한경, 서울에서 엄마와 함께 살기 위해 말 그대로 ‘갓 상경’하여 강신고로 전학을 오는데... 원조 킹카 반해원, 정한경에게 꽂히다.그러나 그녀의 서울 생활은 정신적, 신체적 충격의 연속이다. 버스를 타고 가는데 어떤 놈이 던진 실내화가 머리로 날아온다. 그런데 문제는 거기서 끝나지 않는다. 실내화를 던진 반해원이란 녀석이 예삿 녀석이 아니었던 것이다. 인근 학교의 여자애들을 구름처럼 몰고 다니는 원조 킹카 반해원은 허둥대는 한경의 안쓰럽고도 귀여운 모습에 반한다. 그리고 성격대로 저돌적으로 대시한다..반해원, 정태성의 성질을 건드리다. 문제는 옆 학교 성권고의 짱 정태성도 바로 이 정한경을 찍었다는 사실이다. 수줍은 듯한 얼굴 뒤에 숨어있는 강한 주먹과 고집으로 뭉쳐진 태성. 자존심과 사랑을 모두 건 둘의 대결은 한치의 양보도 없는 싸움으로 번지게 되고,그 녀석들의 트루 로맨스 그러나 태성은 한경을 사랑할래야 할 수 없는 운명적인 비밀이 있고, 이를 알지 못하는 한경은 둘 다에게 상처를 주지 않는 방법을 찾기 위해 고민에 고민을 거듭한다. 결국 한경 곁을 떠나는 태성, 그리고 뒤늦게 태성의 비밀을 알게 된 한경과 해원. 그 녀석들의 가슴 아프지만 밝은 모습이 어른들조차 울린다.",김태균
413,이상한 나라의 앨리스,https://www.kobis.or.kr/upload/up_img/cleansing/30/mov_20090930_3.jpg,"더 이상 소녀가 아닌 19살의 앨리스(미아 와시코우스카 분)가 어쩌다 본의 아니게 또다시 들어간 이상한 나라는 예전에 겪었던 그 이상한 나라가 아니다. 십여년 전 홀연히 앨리스가 사라진 후 이상한 나라는 독재자 붉은 여왕(헬레나 본햄 카터)이 그녀 특유의 공포 정치로 통치하고 있었던 것. 물론 하얀 토끼와 트위들디와 트위들덤 쌍둥이, 겨울잠 쥐, 애벌레와 음흉하게 웃어대는 체셔 고양이 그리고 미친 모자장수(조니 뎁 분)는 붉은 여왕의 공포 정치 속에서도 정신없는 오후의 티타임을 즐기고 있다. 마치 어제 헤어진 친구를 오늘 다시 만난 듯 앨리스의 귀환(?)을 대환영하는 미친 모자장수와 그 친구들. 손가락만큼 작아져버린 앨리스는 모자장수의 정신없는 환대와 붉은 여왕의 공포 정치를 뚫고 이번에도 무사히 집으로 돌아갈 수 있을까?!",팀 버튼 
